Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20200929yuanch_Connie_TCPA_60minDIA_b2-14.mzML
Q9BW27	NUP85_HUMAN	NUP85	Nuclear pore complex protein Nup85	7.64666e+06
Q9BW30	TPPP3_HUMAN	TPPP3	Tubulin polymerization-promoting protein family member 3	2.4691e+07
Q9BW83	IFT27_HUMAN	IFT27	Intraflagellar transport protein 27 homolog	5.8968e+06
Q9BW92	SYTM_HUMAN	TARS2	Threonine--tRNA ligase, mitochondrial	5.88308e+06
Q9BWD1	THIC_HUMAN	ACAT2	Acetyl-CoA acetyltransferase, cytosolic	2.52988e+07
Q9BWF3	RBM4_HUMAN	RBM4	RNA-binding protein 4	1.75762e+07
Q9BWJ5	SF3B5_HUMAN	SF3B5	Splicing factor 3B subunit 5	2.79593e+07
Q9BWM7	SFXN3_HUMAN	SFXN3	Sideroflexin-3	3.36769e+07
Q9BWS9	CHID1_HUMAN	CHID1	Chitinase domain-containing protein 1	4.85252e+07
Q9BWU0	NADAP_HUMAN	SLC4A1AP	Kanadaptin	2.96751e+06
Q9BX66	SRBS1_HUMAN	SORBS1	Sorbin and SH3 domain-containing protein 1	8.05346e+07
Q9BX68	HINT2_HUMAN	HINT2	Adenosine 5'-monophosphoramidase HINT2	8.69142e+07
Q9BX70;Q9H0C5	BTBD1_HUMAN;BTBD2_HUMAN	BTBD1;BTBD2	BTB/POZ domain-containing protein 2	1.88455e+06
Q9BX97	PLVAP_HUMAN	PLVAP	Plasmalemma vesicle-associated protein	1.92615e+07
Q9BXB5	OSB10_HUMAN	OSBPL10	Oxysterol-binding protein-related protein 10	3.69786e+06
Q9BXD5	NPL_HUMAN	NPL	N-acetylneuraminate lyase	1.06367e+06
Q9BXF6	RFIP5_HUMAN	RAB11FIP5	Rab11 family-interacting protein 5	4.60642e+06
Q9BXJ9	NAA15_HUMAN	NAA15	N-alpha-acetyltransferase 15, NatA auxiliary subunit	9.47178e+06
Q9BXK5	B2L13_HUMAN	BCL2L13	Bcl-2-like protein 13	3.12274e+06
Q9BXN1	ASPN_HUMAN	ASPN	Asporin	7.7689e+07
Q9BXP5	SRRT_HUMAN	SRRT	Serrate RNA effector molecule homolog	2.07162e+07
Q9BXR0	TGT_HUMAN	QTRT1	Queuine tRNA-ribosyltransferase catalytic subunit 1	2.09382e+07
Q9BXS5	AP1M1_HUMAN	AP1M1	AP-1 complex subunit mu-1	2.49702e+07
Q9BXW7	HDHD5_HUMAN	HDHD5	Haloacid dehalogenase-like hydrolase domain-containing 5	2.06689e+07
Q9BXX0	EMIL2_HUMAN	EMILIN2	EMILIN-2	4.93141e+06
Q9BY43	CHM4A_HUMAN	CHMP4A	Charged multivesicular body protein 4a	4.04679e+08
Q9BY44	EIF2A_HUMAN	EIF2A	Eukaryotic translation initiation factor 2A	7.28349e+06
Q9BY77	PDIP3_HUMAN	POLDIP3	Polymerase delta-interacting protein 3	6.9513e+06
Q9BYD1	RM13_HUMAN	MRPL13	Large ribosomal subunit protein uL13m	1.21713e+07
Q9BYD2	RM09_HUMAN	MRPL9	Large ribosomal subunit protein bL9m	5.17394e+06
Q9BYD3	RM04_HUMAN	MRPL4	Large ribosomal subunit protein uL4m	1.90133e+07
Q9BYD6	RM01_HUMAN	MRPL1	Large ribosomal subunit protein uL1m	1.19473e+07
Q9BYE9	CDHR2_HUMAN	CDHR2	Cadherin-related family member 2	3.96561e+07
Q9BYF1	ACE2_HUMAN	ACE2	Angiotensin-converting enzyme 2	1.7854e+06
Q9BYT8	NEUL_HUMAN	NLN	Neurolysin, mitochondrial	5.61115e+06
Q9BYZ8	REG4_HUMAN	REG4	Regenerating islet-derived protein 4	1.82839e+07
Q9BZ29	DOCK9_HUMAN	DOCK9	Dedicator of cytokinesis protein 9	6.41037e+06
Q9BZE1	RM37_HUMAN	MRPL37	Large ribosomal subunit protein mL37	7.61856e+06
Q9BZE4	GTPB4_HUMAN	GTPBP4	GTP-binding protein 4	3.04199e+07
Q9BZE9	ASPC1_HUMAN	ASPSCR1	Tether containing UBX domain for GLUT4	7.79302e+06
Q9BZF1	OSBL8_HUMAN	OSBPL8	Oxysterol-binding protein-related protein 8	1.00106e+07
Q9BZG1	RAB34_HUMAN	RAB34	Ras-related protein Rab-34	1.22053e+07
Q9BZG8	DPH1_HUMAN	DPH1	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1	1.08572e+06
Q9BZH6	WDR11_HUMAN	WDR11	WD repeat-containing protein 11	1.38663e+07
Q9BZI7	REN3B_HUMAN	UPF3B	Regulator of nonsense transcripts 3B	524025
Q9BZJ0	CRNL1_HUMAN	CRNKL1	Crooked neck-like protein 1	1.69868e+07
Q9BZL4	PP12C_HUMAN	PPP1R12C	Protein phosphatase 1 regulatory subunit 12C	3.87195e+07
Q9BZL6	KPCD2_HUMAN	PRKD2	Serine/threonine-protein kinase D2	6.97113e+06
Q9BZQ6	EDEM3_HUMAN	EDEM3	ER degradation-enhancing alpha-mannosidase-like protein 3	3.51679e+06
Q9BZQ8	NIBA1_HUMAN	NIBAN1	Protein Niban 1	3.30342e+07
Q9BZV1	UBXN6_HUMAN	UBXN6	UBX domain-containing protein 6	1.30181e+07
Q9BZX2	UCK2_HUMAN	UCK2	Uridine-cytidine kinase 2	4.76368e+06
Q9BZZ2	SN_HUMAN	SIGLEC1	Sialoadhesin	8.8542e+06
Q9BZZ5	API5_HUMAN	API5	Apoptosis inhibitor 5	4.47771e+07
Q9C002	NMES1_HUMAN	NMES1	Normal mucosa of esophagus-specific gene 1 protein	1.6378e+07
Q9C0B5	ZDHC5_HUMAN	ZDHHC5	Palmitoyltransferase ZDHHC5	4.12009e+06
Q9C0C2	TB182_HUMAN	TNKS1BP1	182 kDa tankyrase-1-binding protein	4.34701e+07
Q9C0C9	UBE2O_HUMAN	UBE2O	(E3-independent) E2 ubiquitin-conjugating enzyme	7.09109e+06
Q9C0E2	XPO4_HUMAN	XPO4	Exportin-4	8.09784e+06
Q9C0E8	LNP_HUMAN	LNPK	Endoplasmic reticulum junction formation protein lunapark	1.55871e+07
Q9C0J8	WDR33_HUMAN	WDR33	pre-mRNA 3' end processing protein WDR33	4.94629e+06
Q9GZM7	TINAL_HUMAN	TINAGL1	Tubulointerstitial nephritis antigen-like	1.2249e+08
Q9GZN7	ROGDI_HUMAN	ROGDI	Protein rogdi homolog	899151
Q9GZP4	PITH1_HUMAN	PITHD1	PITH domain-containing protein 1	1.72638e+07
Q9GZR7	DDX24_HUMAN	DDX24	ATP-dependent RNA helicase DDX24	2.5948e+06
Q9GZS3	SKI8_HUMAN	SKIC8	Superkiller complex protein 8	5.47498e+06
Q9GZT3	SLIRP_HUMAN	SLIRP	SRA stem-loop-interacting RNA-binding protein, mitochondrial	5.1094e+07
Q9GZT8	NIF3L_HUMAN	NIF3L1	NIF3-like protein 1	2.27996e+07
Q9GZT9;Q9H6Z9	EGLN1_HUMAN;EGLN3_HUMAN	EGLN1;EGLN3	Egl nine homolog 1	2.01871e+06
Q9GZY8	MFF_HUMAN	MFF	Mitochondrial fission factor	4.757e+06
Q9GZZ1	NAA50_HUMAN	NAA50	N-alpha-acetyltransferase 50	7.22912e+06
Q9GZZ9	UBA5_HUMAN	UBA5	Ubiquitin-like modifier-activating enzyme 5	3.51275e+07
Q9H000	MKRN2_HUMAN	MKRN2	E3 ubiquitin-protein ligase makorin-2	5.6801e+06
Q9H008	LHPP_HUMAN	LHPP	Phospholysine phosphohistidine inorganic pyrophosphate phosphatase	1.04319e+07
Q9H074	PAIP1_HUMAN	PAIP1	Polyadenylate-binding protein-interacting protein 1	1.11309e+07
Q9H078	CLPB_HUMAN	CLPB	Mitochondrial disaggregase	9.67718e+06
Q9H089	LSG1_HUMAN	LSG1	Large subunit GTPase 1 homolog	7.65074e+06
Q9H098	F107B_HUMAN	FAM107B	Protein FAM107B	2.74206e+06
Q9H0A0	NAT10_HUMAN	NAT10	RNA cytidine acetyltransferase	8.31705e+06
Q9H0A8	COMD4_HUMAN	COMMD4	COMM domain-containing protein 4	5.53684e+06
Q9H0C8	ILKAP_HUMAN	ILKAP	Integrin-linked kinase-associated serine/threonine phosphatase 2C	1.08505e+07
Q9H0D6	XRN2_HUMAN	XRN2	5'-3' exoribonuclease 2	2.08023e+07
Q9H0E2	TOLIP_HUMAN	TOLLIP	Toll-interacting protein	3.59849e+07
Q9H0F6	SHRPN_HUMAN	SHARPIN	Sharpin	6.53629e+06
Q9H0J9	PAR12_HUMAN	PARP12	Protein mono-ADP-ribosyltransferase PARP12	1.4469e+07
Q9H0N0	RAB6C_HUMAN	RAB6C	Ras-related protein Rab-6C	1.03385e+07
Q9H0N5	PHS2_HUMAN	PCBD2	Pterin-4-alpha-carbinolamine dehydratase 2	7.82193e+06
Q9H0P0	5NT3A_HUMAN	NT5C3A	Cytosolic 5'-nucleotidase 3A	4.4133e+07
Q9H0R4	HDHD2_HUMAN	HDHD2	Haloacid dehalogenase-like hydrolase domain-containing protein 2	1.53121e+07
Q9H0R6	GATA_HUMAN	QRSL1	Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial	641405
Q9H0S4	DDX47_HUMAN	DDX47	Probable ATP-dependent RNA helicase DDX47	3.62064e+06
Q9H0U3	MAGT1_HUMAN	MAGT1	Magnesium transporter protein 1	3.89163e+07
Q9H0U4	RAB1B_HUMAN	RAB1B	Ras-related protein Rab-1B	7.8841e+08
Q9H0U6	RM18_HUMAN	MRPL18	Large ribosomal subunit protein uL18m	9.83708e+06
Q9H0V9	LMA2L_HUMAN	LMAN2L	VIP36-like protein	1.93546e+06
Q9H0W9	CK054_HUMAN	C11orf54	Ester hydrolase C11orf54	3.79468e+07
Q9H190	SDCB2_HUMAN	SDCBP2	Syntenin-2	1.19998e+07
Q9H1B7	I2BPL_HUMAN	IRF2BPL	Probable E3 ubiquitin-protein ligase IRF2BPL	8.15143e+06
Q9H1E3	NUCKS_HUMAN	NUCKS1	Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1	1.43129e+07
Q9H1E5	TMX4_HUMAN	TMX4	Thioredoxin-related transmembrane protein 4	8.40949e+06
Q9H1H9	KI13A_HUMAN	KIF13A	Kinesin-like protein KIF13A	4.02203e+06
Q9H1I8	ASCC2_HUMAN	ASCC2	Activating signal cointegrator 1 complex subunit 2	6.19033e+06
Q9H1P3	OSBL2_HUMAN	OSBPL2	Oxysterol-binding protein-related protein 2	6.25084e+06
Q9H1Y0	ATG5_HUMAN	ATG5	Autophagy protein 5	2.49965e+06
Q9H1Z4	WDR13_HUMAN	WDR13	WD repeat-containing protein 13	9.33725e+06
Q9H223	EHD4_HUMAN	EHD4	EH domain-containing protein 4	6.74848e+07
Q9H227	GBA3_HUMAN	GBA3	Cytosolic beta-glucosidase	2.85903e+06
Q9H267	VP33B_HUMAN	VPS33B	Vacuolar protein sorting-associated protein 33B	1.75023e+07
Q9H269	VPS16_HUMAN	VPS16	Vacuolar protein sorting-associated protein 16 homolog	9.44085e+06
Q9H270	VPS11_HUMAN	VPS11	Vacuolar protein sorting-associated protein 11 homolog	1.16115e+07
Q9H299	SH3L3_HUMAN	SH3BGRL3	SH3 domain-binding glutamic acid-rich-like protein 3	1.72615e+08
Q9H2D6	TARA_HUMAN	TRIOBP	TRIO and F-actin-binding protein	1.55952e+07
Q9H2G2	SLK_HUMAN	SLK	STE20-like serine/threonine-protein kinase	1.75774e+07
Q9H2H8	PPIL3_HUMAN	PPIL3	Peptidyl-prolyl cis-trans isomerase-like 3	5.02011e+06
Q9H2J4	PDCL3_HUMAN	PDCL3	Phosducin-like protein 3	1.58372e+06
Q9H2K8	TAOK3_HUMAN	TAOK3	Serine/threonine-protein kinase TAO3	7.68399e+06
Q9H2M9	RBGPR_HUMAN	RAB3GAP2	Rab3 GTPase-activating protein non-catalytic subunit	1.46223e+07
Q9H2U1	DHX36_HUMAN	DHX36	ATP-dependent DNA/RNA helicase DHX36	3.90185e+06
Q9H2U2	IPYR2_HUMAN	PPA2	Inorganic pyrophosphatase 2, mitochondrial	1.18645e+08
Q9H2W6	RM46_HUMAN	MRPL46	Large ribosomal subunit protein mL46	7.50835e+06
Q9H307	PININ_HUMAN	PNN	Pinin	1.73114e+07
Q9H3F6	BACD3_HUMAN	KCTD10	BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3	604826
Q9H3G5	CPVL_HUMAN	CPVL	Probable serine carboxypeptidase CPVL	6.50182e+07
Q9H3H3	CK068_HUMAN	C11orf68	UPF0696 protein C11orf68	8.22678e+06
Q9H3K6	BOLA2_HUMAN	BOLA2	BolA-like protein 2	2.55144e+07
Q9H3N1	TMX1_HUMAN	TMX1	Thioredoxin-related transmembrane protein 1	4.40481e+07
Q9H3P2	NELFA_HUMAN	NELFA	Negative elongation factor A	1.47449e+07
Q9H3P7	GCP60_HUMAN	ACBD3	Golgi resident protein GCP60	1.95154e+07
Q9H3Q1	BORG4_HUMAN	CDC42EP4	Cdc42 effector protein 4	8.34617e+06
Q9H3R2	MUC13_HUMAN	MUC13	Mucin-13	1.82972e+07
Q9H3S7	PTN23_HUMAN	PTPN23	Tyrosine-protein phosphatase non-receptor type 23	2.33886e+07
Q9H3U1	UN45A_HUMAN	UNC45A	Protein unc-45 homolog A	1.82822e+07
Q9H3Z4	DNJC5_HUMAN	DNAJC5	DnaJ homolog subfamily C member 5	6.92188e+06
Q9H425	CA198_HUMAN	C1orf198	Uncharacterized protein C1orf198	1.25301e+07
Q9H444	CHM4B_HUMAN	CHMP4B	Charged multivesicular body protein 4b	3.91992e+07
Q9H446	RWDD1_HUMAN	RWDD1	RWD domain-containing protein 1	1.17929e+07
Q9H477	RBSK_HUMAN	RBKS	Ribokinase	6.80606e+06
Q9H488	OFUT1_HUMAN	POFUT1	GDP-fucose protein O-fucosyltransferase 1	1.06334e+07
Q9H492	MLP3A_HUMAN	MAP1LC3A	Microtubule-associated proteins 1A/1B light chain 3A	1.72968e+07
Q9H4A3	WNK1_HUMAN	WNK1	Serine/threonine-protein kinase WNK1	6.27872e+06
Q9H4A4	AMPB_HUMAN	RNPEP	Aminopeptidase B	6.17349e+07
Q9H4A5	GLP3L_HUMAN	GOLPH3L	Golgi phosphoprotein 3-like	1.12285e+07
Q9H4A6	GOLP3_HUMAN	GOLPH3	Golgi phosphoprotein 3	1.65828e+07
Q9H4E7	DEFI6_HUMAN	DEF6	Differentially expressed in FDCP 6 homolog	6.83583e+06
Q9H4G0	E41L1_HUMAN	EPB41L1	Band 4.1-like protein 1	1.82438e+07
Q9H4G4	GAPR1_HUMAN	GLIPR2	Golgi-associated plant pathogenesis-related protein 1	6.16735e+07
Q9H4L4	SENP3_HUMAN	SENP3	Sentrin-specific protease 3	2.26957e+06
Q9H4L5	OSBL3_HUMAN	OSBPL3	Oxysterol-binding protein-related protein 3	2.0131e+06
Q9H4M9	EHD1_HUMAN	EHD1	EH domain-containing protein 1	3.60693e+07
Q9H4Z3	CAPAM_HUMAN	PCIF1	mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase	1.8426e+07
Q9H553	ALG2_HUMAN	ALG2	Alpha-1,3/1,6-mannosyltransferase ALG2	1.70761e+07
Q9H583	HEAT1_HUMAN	HEATR1	HEAT repeat-containing protein 1	2.83183e+06
Q9H5N1	RABE2_HUMAN	RABEP2	Rab GTPase-binding effector protein 2	1.78825e+06
Q9H5X1	CIA2A_HUMAN	CIAO2A	Cytosolic iron-sulfur assembly component 2A	8.82581e+06
Q9H6R3	ACSS3_HUMAN	ACSS3	Acyl-CoA synthetase short-chain family member 3, mitochondrial	2.93802e+06
Q9H6R4	NOL6_HUMAN	NOL6	Nucleolar protein 6	2.36785e+06
Q9H6S3	ES8L2_HUMAN	EPS8L2	Epidermal growth factor receptor kinase substrate 8-like protein 2	1.00533e+07
Q9H6V9	LDAH_HUMAN	LDAH	Lipid droplet-associated hydrolase	4.3421e+06
Q9H6X2	ANTR1_HUMAN	ANTXR1	Anthrax toxin receptor 1	8.84272e+06
Q9H6Z4	RANB3_HUMAN	RANBP3	Ran-binding protein 3	1.95757e+07
Q9H773	DCTP1_HUMAN	DCTPP1	dCTP pyrophosphatase 1	1.51041e+07
Q9H7C4	SYNCI_HUMAN	SYNC	Syncoilin	7.42768e+06
Q9H7C9	AAMDC_HUMAN	AAMDC	Mth938 domain-containing protein	2.85951e+07
Q9H7E9	CH033_HUMAN	C8orf33	UPF0488 protein C8orf33	5.91302e+06
Q9H7Z7	PGES2_HUMAN	PTGES2	Prostaglandin E synthase 2	1.19102e+06
Q9H814	PHAX_HUMAN	PHAX	Phosphorylated adapter RNA export protein	3.07588e+06
Q9H832	UBE2Z_HUMAN	UBE2Z	Ubiquitin-conjugating enzyme E2 Z	7.17517e+06
Q9H845	ACAD9_HUMAN	ACAD9	Complex I assembly factor ACAD9, mitochondrial	2.00255e+07
Q9H857	NT5D2_HUMAN	NT5DC2	5'-nucleotidase domain-containing protein 2	5.07317e+06
Q9H871	RMD5A_HUMAN	RMND5A	E3 ubiquitin-protein transferase RMND5A	5.22379e+06
Q9H8H3	TMT1A_HUMAN	TMT1A	N6-adenosine-methyltransferase TMT1A	6.80183e+07
Q9H8L6	MMRN2_HUMAN	MMRN2	Multimerin-2	4.65405e+06
Q9H8Y8	GORS2_HUMAN	GORASP2	Golgi reassembly-stacking protein 2	2.44047e+07
Q9H910	JUPI2_HUMAN	JPT2	Jupiter microtubule associated homolog 2	2.5119e+07
Q9H974	QTRT2_HUMAN	QTRT2	Queuine tRNA-ribosyltransferase accessory subunit 2	3.73495e+06
Q9H9A5	CNO10_HUMAN	CNOT10	CCR4-NOT transcription complex subunit 10	1.85794e+06
Q9H9A6	LRC40_HUMAN	LRRC40	Leucine-rich repeat-containing protein 40	1.04226e+07
Q9H9B4	SFXN1_HUMAN	SFXN1	Sideroflexin-1	2.68828e+07
Q9H9C1	SPE39_HUMAN	VIPAS39	Spermatogenesis-defective protein 39 homolog	2.99064e+06
Q9H9E3	COG4_HUMAN	COG4	Conserved oligomeric Golgi complex subunit 4	4.18651e+07
Q9H9G7	AGO3_HUMAN	AGO3	Protein argonaute-3	1.12522e+07
Q9H9H4	VP37B_HUMAN	VPS37B	Vacuolar protein sorting-associated protein 37B	9.25434e+06
Q9H9J2	RM44_HUMAN	MRPL44	Large ribosomal subunit protein mL44	4.33164e+06
Q9H9P8	L2HDH_HUMAN	L2HGDH	L-2-hydroxyglutarate dehydrogenase, mitochondrial	3.31024e+06
Q9H9Q2	CSN7B_HUMAN	COPS7B	COP9 signalosome complex subunit 7b	8.79447e+06
Q9H9S4	CB39L_HUMAN	CAB39L	Calcium-binding protein 39-like	2.72892e+06
Q9H9T3	ELP3_HUMAN	ELP3	Elongator complex protein 3	4.34872e+07
Q9HA64	KT3K_HUMAN	FN3KRP	Ketosamine-3-kinase	2.15046e+07
Q9HA65	TBC17_HUMAN	TBC1D17	TBC1 domain family member 17	4.12076e+06
Q9HAB8	PPCS_HUMAN	PPCS	Phosphopantothenate--cysteine ligase	1.47503e+07
Q9HAN9	NMNA1_HUMAN	NMNAT1	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1	6.58406e+06
Q9HAT2	SIAE_HUMAN	SIAE	Sialate O-acetylesterase	1.15005e+07
Q9HAU0	PKHA5_HUMAN	PLEKHA5	Pleckstrin homology domain-containing family A member 5	3.24981e+06
Q9HAU5	RENT2_HUMAN	UPF2	Regulator of nonsense transcripts 2	2.06581e+07
Q9HAV0	GBB4_HUMAN	GNB4	Guanine nucleotide-binding protein subunit beta-4	1.57069e+08
Q9HAV4	XPO5_HUMAN	XPO5	Exportin-5	1.60586e+07
Q9HAV7	GRPE1_HUMAN	GRPEL1	GrpE protein homolog 1, mitochondrial	1.49639e+07
Q9HB07	MYG1_HUMAN	MYG1	MYG1 exonuclease	1.78341e+07
Q9HB19	PKHA2_HUMAN	PLEKHA2	Pleckstrin homology domain-containing family A member 2	5.3191e+06
Q9HB40	RISC_HUMAN	SCPEP1	Retinoid-inducible serine carboxypeptidase	1.4871e+07
Q9HB71	CYBP_HUMAN	CACYBP	Calcyclin-binding protein	1.62433e+08
Q9HB90;Q9NQL2	RRAGC_HUMAN;RRAGD_HUMAN	RRAGC;RRAGD	Ras-related GTP-binding protein C	1.57643e+07
Q9HBH5	RDH14_HUMAN	RDH14	Retinol dehydrogenase 14	1.25454e+07
Q9HBL0	TENS1_HUMAN	TNS1	Tensin-1	1.16357e+08
Q9HBL7	PLRKT_HUMAN	PLGRKT	Plasminogen receptor (KT)	2.72581e+07
Q9HBL8	NMRL1_HUMAN	NMRAL1	NmrA-like family domain-containing protein 1	2.70713e+06
Q9HBM6	TAF9B_HUMAN	TAF9B	Transcription initiation factor TFIID subunit 9B	4.60096e+06
Q9HC35	EMAL4_HUMAN	EML4	Echinoderm microtubule-associated protein-like 4	5.56761e+07
Q9HC38	GLOD4_HUMAN	GLOD4	Glyoxalase domain-containing protein 4	5.18397e+07
Q9HC84	MUC5B_HUMAN	MUC5B	Mucin-5B	2.64061e+07
Q9HCB6	SPON1_HUMAN	SPON1	Spondin-1	4.58694e+07
Q9HCC0	MCCB_HUMAN	MCCC2	Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial	3.00362e+07
Q9HCD5	NCOA5_HUMAN	NCOA5	Nuclear receptor coactivator 5	1.19544e+07
Q9HCE1	MOV10_HUMAN	MOV10	Helicase MOV-10	8.32103e+06
Q9HCN8	SDF2L_HUMAN	SDF2L1	Stromal cell-derived factor 2-like protein 1	1.47111e+07
Q9HCS7	SYF1_HUMAN	XAB2	Pre-mRNA-splicing factor SYF1	4.76153e+06
Q9HCU0	CD248_HUMAN	CD248	Endosialin	1.96992e+07
Q9HCU5	PREB_HUMAN	PREB	Prolactin regulatory element-binding protein	2.66828e+07
Q9HD15	SRA1_HUMAN	SRA1	Steroid receptor RNA activator 1	1.10769e+07
Q9HD20	AT131_HUMAN	ATP13A1	Endoplasmic reticulum transmembrane helix translocase	1.78694e+07
Q9HD26	GOPC_HUMAN	GOPC	Golgi-associated PDZ and coiled-coil motif-containing protein	1.00302e+07
Q9HD42	CHM1A_HUMAN	CHMP1A	Charged multivesicular body protein 1a	2.26421e+07
Q9HD89	RETN_HUMAN	RETN	Resistin	2.67598e+06
Q9HDC9	APMAP_HUMAN	APMAP	Adipocyte plasma membrane-associated protein	5.09593e+07
Q9NNW7	TRXR2_HUMAN	TXNRD2	Thioredoxin reductase 2, mitochondrial	1.16622e+07
Q9NP58	ABCB6_HUMAN	ABCB6	ATP-binding cassette sub-family B member 6	3.38209e+07
Q9NP61	ARFG3_HUMAN	ARFGAP3	ADP-ribosylation factor GTPase-activating protein 3	9.54507e+06
Q9NP72	RAB18_HUMAN	RAB18	Ras-related protein Rab-18	1.93941e+07
Q9NP77	SSU72_HUMAN	SSU72	RNA polymerase II subunit A C-terminal domain phosphatase SSU72	3.7341e+06
Q9NP79	VTA1_HUMAN	VTA1	Vacuolar protein sorting-associated protein VTA1 homolog	1.28993e+07
Q9NP81	SYSM_HUMAN	SARS2	Serine--tRNA ligase, mitochondrial	1.7349e+07
Q9NP97	DLRB1_HUMAN	DYNLRB1	Dynein light chain roadblock-type 1	6.97737e+07
Q9NPA8	ENY2_HUMAN	ENY2	Transcription and mRNA export factor ENY2	6.57478e+06
Q9NPE3	NOP10_HUMAN	NOP10	H/ACA ribonucleoprotein complex subunit 3	8.86976e+06
Q9NPF4	OSGEP_HUMAN	OSGEP	tRNA N6-adenosine threonylcarbamoyltransferase	1.91838e+07
Q9NPF5	DMAP1_HUMAN	DMAP1	DNA methyltransferase 1-associated protein 1	6.14277e+06
Q9NPH2	INO1_HUMAN	ISYNA1	Inositol-3-phosphate synthase 1	1.1941e+07
Q9NPI6	DCP1A_HUMAN	DCP1A	mRNA-decapping enzyme 1A	1.30517e+06
Q9NPJ3	ACO13_HUMAN	ACOT13	Acyl-coenzyme A thioesterase 13	2.23136e+07
Q9NPQ8	RIC8A_HUMAN	RIC8A	Synembryn-A	1.18596e+07
Q9NPR2	SEM4B_HUMAN	SEMA4B	Semaphorin-4B	8.96861e+06
Q9NQ29	LUC7L_HUMAN	LUC7L	Putative RNA-binding protein Luc7-like 1	6.79011e+06
Q9NQ48	LZTL1_HUMAN	LZTFL1	Leucine zipper transcription factor-like protein 1	7.92824e+06
Q9NQ79	CRAC1_HUMAN	CRTAC1	Cartilage acidic protein 1	5.44088e+06
Q9NQ88	TIGAR_HUMAN	TIGAR	Fructose-2,6-bisphosphatase TIGAR	8.2569e+06
Q9NQC3	RTN4_HUMAN	RTN4	Reticulon-4	2.73946e+07
Q9NQE9	HINT3_HUMAN	HINT3	Adenosine 5'-monophosphoramidase HINT3	1.63024e+07
Q9NQG5	RPR1B_HUMAN	RPRD1B	Regulation of nuclear pre-mRNA domain-containing protein 1B	2.13891e+07
Q9NQP4	PFD4_HUMAN	PFDN4	Prefoldin subunit 4	2.00237e+07
Q9NQR4	NIT2_HUMAN	NIT2	Omega-amidase NIT2	3.21905e+07
Q9NQT8	KI13B_HUMAN	KIF13B	Kinesin-like protein KIF13B	3.59384e+07
Q9NQW7	XPP1_HUMAN	XPNPEP1	Xaa-Pro aminopeptidase 1	3.53445e+07
Q9NQX3	GEPH_HUMAN	GPHN	Gephyrin	1.70485e+07
Q9NQX4	MYO5C_HUMAN	MYO5C	Unconventional myosin-Vc	5.1234e+07
Q9NQZ2	SAS10_HUMAN	UTP3	Something about silencing protein 10	3.16116e+06
Q9NR09	BIRC6_HUMAN	BIRC6	Baculoviral IAP repeat-containing protein 6	2.87801e+06
Q9NR12	PDLI7_HUMAN	PDLIM7	PDZ and LIM domain protein 7	3.31218e+08
Q9NR19	ACSA_HUMAN	ACSS2	Acetyl-coenzyme A synthetase, cytoplasmic	4.92074e+07
Q9NR28	DBLOH_HUMAN	DIABLO	Diablo IAP-binding mitochondrial protein	2.57525e+07
Q9NR30	DDX21_HUMAN	DDX21	Nucleolar RNA helicase 2	1.21963e+07
Q9NR31	SAR1A_HUMAN	SAR1A	GTP-binding protein SAR1a	6.75468e+07
Q9NR45	SIAS_HUMAN	NANS	Sialic acid synthase	1.14165e+08
Q9NR46	SHLB2_HUMAN	SH3GLB2	Endophilin-B2	1.29286e+07
Q9NR50	EI2BG_HUMAN	EIF2B3	Translation initiation factor eIF-2B subunit gamma	1.35801e+07
Q9NR99	MXRA5_HUMAN	MXRA5	Matrix-remodeling-associated protein 5	1.46604e+07
Q9NRF8	PYRG2_HUMAN	CTPS2	CTP synthase 2	5.5558e+06
Q9NRG0	CHRC1_HUMAN	CHRAC1	Chromatin accessibility complex protein 1	6.66914e+06
Q9NRG7	D39U1_HUMAN	SDR39U1	Epimerase family protein SDR39U1	3.90798e+06
Q9NRG9	AAAS_HUMAN	AAAS	Aladin	5.57365e+06
Q9NRK6	ABCBA_HUMAN	ABCB10	ATP-binding cassette sub-family B member 10, mitochondrial	2.62066e+07
Q9NRL3	STRN4_HUMAN	STRN4	Striatin-4	4.00262e+06
Q9NRN5	OLFL3_HUMAN	OLFML3	Olfactomedin-like protein 3	3.02305e+07
Q9NRN7	ADPPT_HUMAN	AASDHPPT	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	1.58832e+07
Q9NRR5	UBQL4_HUMAN	UBQLN4	Ubiquilin-4	9.68379e+06
Q9NRS6	SNX15_HUMAN	SNX15	Sorting nexin-15	4.37911e+06
Q9NRV9	HEBP1_HUMAN	HEBP1	Heme-binding protein 1	1.29063e+08
Q9NRW3	ABC3C_HUMAN	APOBEC3C	DNA dC->dU-editing enzyme APOBEC-3C	6.4663e+07
Q9NRW7	VPS45_HUMAN	VPS45	Vacuolar protein sorting-associated protein 45	6.12647e+06
